knowre_user_id,kc_uid,accuracy
44264,KC03,1
44264,KC04,1
44264,KC05,1
44264,KC06,1
44264,KC07,1
44264,KC08,1
44264,KC09,1
44264,KC10,0
44264,KC11,1
44264,KC12,0
44264,KC13,0
44264,KC16,1
44264,KC17,1
44264,KC19,1
44264,KC20,1
44264,KC21,1
44264,KC22,1
44264,KC23,1
44264,KC24,1
44264,KC26,1
44264,KC27,1
44264,KC28,1
44264,KC29,1
44264,KC30,1
44264,KC31,1
44264,KC32,1
44264,KC33,1
44264,KC34,1
44264,KC35,1
44296,KC01,1
44296,KC02,1
44296,KC03,1
44296,KC04,1
44296,KC05,1
44296,KC06,1
44296,KC07,1
44296,KC08,1
44296,KC09,1
44296,KC10,1
44296,KC11,1
44296,KC12,1
44296,KC13,1
44296,KC16,0
44296,KC17,1
44296,KC19,1
44296,KC20,1
44296,KC21,1
44296,KC22,1
44296,KC23,1
44296,KC24,0
44296,KC26,1
44296,KC27,1
44296,KC28,1
44296,KC29,1
44296,KC30,1
44296,KC31,1
44296,KC32,0
44296,KC33,1
44296,KC34,1
44296,KC35,1
44501,KC01,1
44501,KC02,1
44501,KC03,1
44501,KC04,1
44501,KC05,1
44501,KC06,1
44501,KC07,1
44501,KC08,1
44501,KC09,1
44501,KC10,1
44501,KC11,0
44501,KC12,1
44501,KC13,1
44501,KC16,1
44501,KC17,1
44501,KC19,1
44501,KC20,1
44501,KC21,1
44501,KC22,1
44501,KC23,1
44501,KC24,0
44501,KC26,1
44501,KC27,1
44501,KC28,1
44501,KC29,1
44501,KC30,1
44501,KC31,1
44501,KC32,1
44501,KC33,1
44501,KC34,1
44501,KC35,0
44557,KC01,1
44557,KC02,0
44557,KC03,1
44557,KC04,1
44557,KC05,1
44557,KC06,1
44557,KC07,1
44557,KC08,1
44557,KC09,1
44557,KC10,1
44557,KC11,1
44557,KC12,1
44557,KC13,1
44557,KC16,1
44557,KC17,1
44557,KC19,1
44557,KC20,0
44557,KC21,1
44557,KC22,1
44557,KC23,1
44557,KC24,1
44557,KC26,1
44557,KC27,1
44557,KC28,1
44557,KC29,1
44557,KC30,1
44557,KC31,1
44557,KC32,0
44557,KC33,0
44557,KC34,1
44557,KC35,1
44565,KC01,0
44565,KC02,1
44565,KC03,1
44565,KC04,1
44565,KC05,1
44565,KC06,0
44565,KC07,1
44565,KC08,0
44565,KC09,1
44565,KC10,1
44565,KC11,1
44565,KC12,1
44565,KC13,1
44565,KC16,1
44565,KC17,1
44565,KC19,1
44565,KC20,1
44565,KC21,1
44565,KC22,1
44565,KC23,1
44565,KC24,0
44565,KC26,1
44565,KC27,1
44565,KC28,1
44565,KC29,1
44565,KC30,1
44565,KC31,1
44565,KC32,0
44565,KC33,0
44565,KC34,1
44565,KC35,1
44585,KC01,1
44585,KC02,1
44585,KC03,1
44585,KC04,1
44585,KC05,1
44585,KC06,1
44585,KC07,1
44585,KC08,1
44585,KC09,0
44585,KC10,0
44585,KC11,1
44585,KC12,1
44585,KC13,1
44585,KC16,0
44585,KC17,1
44585,KC19,1
44585,KC20,1
44585,KC21,1
44585,KC22,0
44585,KC23,1
44585,KC24,1
44585,KC26,1
44585,KC27,1
44585,KC28,1
44585,KC29,1
44585,KC30,1
44585,KC31,1
44585,KC32,1
44585,KC33,1
44585,KC34,1
44585,KC35,1
44625,KC01,1
44625,KC02,1
44625,KC03,1
44625,KC04,1
44625,KC05,1
44625,KC06,1
44625,KC07,1
44625,KC08,1
44625,KC09,1
44625,KC10,1
44625,KC11,1
44625,KC12,1
44625,KC13,1
44625,KC16,0
44625,KC17,1
44625,KC19,0
44625,KC20,0
44625,KC21,0
44625,KC22,1
44625,KC23,1
44625,KC24,0
44625,KC26,1
44625,KC27,0
44625,KC28,0
44625,KC29,0
44625,KC30,1
44625,KC31,0
44625,KC32,0
44625,KC33,0
44625,KC34,0
44625,KC35,0
44638,KC01,0
44638,KC02,1
44638,KC03,1
44638,KC04,1
44638,KC05,1
44638,KC06,1
44638,KC07,1
44638,KC08,1
44638,KC09,1
44638,KC10,1
44638,KC11,1
44638,KC12,1
44638,KC13,1
44638,KC16,1
44638,KC17,1
44638,KC19,1
44638,KC20,1
44638,KC21,1
44638,KC22,1
44638,KC23,1
44638,KC24,1
44638,KC26,1
44638,KC27,1
44638,KC28,1
44638,KC29,1
44638,KC30,1
44638,KC31,1
44638,KC32,1
44638,KC33,1
44638,KC34,1
44638,KC35,1
44645,KC01,0
44645,KC02,0
44645,KC03,0
44645,KC04,1
44645,KC05,1
44645,KC06,1
44645,KC07,1
44645,KC08,1
44645,KC09,1
44645,KC10,0
44645,KC11,0
44645,KC12,1
44645,KC13,1
44645,KC16,0
44645,KC17,1
44645,KC19,0
44645,KC20,0
44645,KC21,0
44645,KC22,0
44645,KC23,0
44645,KC24,0
44645,KC26,1
44645,KC27,1
44645,KC28,1
44645,KC29,0
44645,KC30,1
44645,KC31,0
44645,KC32,0
44645,KC33,1
44645,KC34,1
44645,KC35,0
44663,KC01,1
44663,KC02,1
44663,KC03,1
44663,KC04,1
44663,KC05,1
44663,KC06,1
44663,KC07,1
44663,KC08,1
44663,KC09,1
44663,KC10,0
44663,KC11,0
44663,KC12,1
44663,KC13,1
44663,KC16,0
44663,KC17,1
44663,KC19,0
44663,KC20,0
44663,KC21,0
44663,KC22,0
44663,KC23,0
44663,KC24,0
44663,KC26,1
44663,KC27,1
44663,KC28,1
44663,KC29,0
44663,KC30,1
44663,KC31,1
44663,KC32,0
44663,KC33,0
44663,KC34,1
44663,KC35,1
44707,KC01,1
44707,KC02,1
44707,KC03,0
44707,KC04,1
44707,KC05,0
44707,KC06,0
44707,KC07,0
44707,KC08,1
44707,KC09,1
44707,KC10,1
44707,KC11,0
44707,KC12,0
44707,KC13,0
44707,KC16,1
44707,KC17,1
44707,KC19,0
44707,KC20,1
44707,KC21,1
44707,KC22,1
44707,KC23,1
44707,KC24,1
44707,KC26,1
44707,KC27,1
44707,KC28,1
44707,KC29,1
44707,KC30,1
44707,KC31,1
44707,KC32,1
44707,KC33,0
44707,KC34,1
44707,KC35,1
44727,KC01,1
44727,KC02,1
44727,KC03,0
44727,KC04,1
44727,KC05,1
44727,KC06,1
44727,KC07,1
44727,KC08,1
44727,KC09,1
44727,KC10,1
44727,KC11,1
44727,KC12,0
44727,KC13,1
44727,KC16,1
44727,KC17,0
44727,KC19,1
44727,KC20,0
44727,KC21,1
44727,KC22,1
44727,KC23,1
44727,KC24,1
44727,KC26,1
44727,KC27,1
44727,KC28,0
44727,KC29,0
44727,KC30,1
44727,KC31,1
44727,KC32,1
44727,KC33,1
44727,KC34,1
44727,KC35,1
44743,KC01,0
44743,KC02,0
44743,KC03,0
44743,KC04,0
44743,KC05,0
44743,KC06,0
44743,KC07,0
44743,KC08,0
44743,KC09,0
44743,KC10,0
44743,KC11,0
44743,KC12,0
44743,KC13,0
44743,KC16,0
44743,KC17,0
44743,KC19,0
44743,KC20,0
44743,KC21,0
44743,KC22,0
44743,KC23,0
44743,KC24,0
44743,KC26,1
44743,KC27,1
44743,KC28,1
44743,KC29,1
44743,KC30,1
44743,KC31,1
44743,KC32,1
44743,KC33,1
44743,KC34,1
44743,KC35,1
44746,KC01,0
44746,KC02,1
44746,KC03,0
44746,KC04,1
44746,KC05,1
44746,KC06,1
44746,KC07,1
44746,KC08,1
44746,KC09,1
44746,KC10,0
44746,KC11,1
44746,KC12,0
44746,KC13,0
44746,KC16,0
44746,KC17,1
44746,KC19,0
44746,KC20,0
44746,KC21,0
44746,KC22,1
44746,KC23,1
44746,KC24,0
44746,KC26,1
44746,KC27,1
44746,KC28,0
44746,KC29,1
44746,KC30,1
44746,KC31,0
44746,KC32,1
44746,KC33,1
44746,KC34,1
44746,KC35,0
44822,KC01,1
44822,KC02,1
44822,KC03,1
44822,KC04,1
44822,KC05,1
44822,KC06,1
44822,KC07,1
44822,KC08,0
44822,KC09,0
44822,KC10,0
44822,KC11,0
44822,KC12,0
44822,KC13,0
44822,KC16,0
44822,KC17,0
44822,KC19,0
44822,KC20,0
44822,KC21,0
44822,KC22,0
44822,KC23,0
44822,KC24,0
44822,KC26,1
44822,KC27,1
44822,KC28,1
44822,KC29,1
44822,KC30,1
44822,KC31,1
44822,KC32,1
44822,KC33,1
44822,KC34,1
44822,KC35,1
44837,KC01,1
44837,KC02,1
44837,KC03,1
44837,KC04,0
44837,KC05,0
44837,KC06,0
44837,KC07,0
44837,KC08,1
44837,KC09,1
44837,KC10,1
44837,KC11,1
44837,KC12,1
44837,KC13,1
44837,KC16,1
44837,KC17,0
44837,KC19,1
44837,KC20,1
44837,KC21,1
44837,KC22,1
44837,KC23,1
44837,KC24,1
44837,KC26,1
44837,KC27,1
44837,KC28,0
44837,KC29,0
44837,KC30,1
44837,KC31,1
44837,KC32,1
44837,KC33,1
44837,KC34,1
44837,KC35,1
44852,KC01,1
44852,KC02,1
44852,KC03,1
44852,KC04,1
44852,KC05,1
44852,KC06,1
44852,KC07,1
44852,KC08,1
44852,KC09,1
44852,KC10,0
44852,KC11,1
44852,KC12,1
44852,KC13,1
44852,KC16,1
44852,KC17,0
44852,KC19,1
44852,KC20,1
44852,KC21,0
44852,KC22,1
44852,KC23,1
44852,KC24,1
44852,KC26,1
44852,KC27,1
44852,KC28,1
44852,KC29,1
44852,KC30,1
44852,KC31,1
44852,KC32,1
44852,KC33,1
44852,KC34,1
44852,KC35,1
44865,KC01,1
44865,KC02,1
44865,KC03,0
44865,KC04,1
44865,KC05,1
44865,KC06,0
44865,KC07,1
44865,KC08,1
44865,KC09,1
44865,KC10,1
44865,KC11,1
44865,KC12,1
44865,KC13,1
44865,KC16,1
44865,KC17,1
44865,KC19,1
44865,KC20,1
44865,KC21,1
44865,KC22,1
44865,KC23,1
44865,KC24,1
44865,KC26,1
44865,KC27,1
44865,KC28,1
44865,KC29,1
44865,KC30,1
44865,KC31,1
44865,KC32,0
44865,KC33,1
44865,KC34,1
44865,KC35,1
44876,KC01,1
44876,KC02,1
44876,KC03,1
44876,KC04,1
44876,KC05,1
44876,KC06,1
44876,KC07,1
44876,KC08,1
44876,KC09,1
44876,KC10,1
44876,KC11,1
44876,KC12,1
44876,KC13,1
44876,KC16,1
44876,KC17,1
44876,KC19,1
44876,KC20,0
44876,KC21,1
44876,KC22,1
44876,KC23,1
44876,KC24,1
44876,KC26,1
44876,KC27,1
44876,KC28,1
44876,KC29,1
44876,KC30,1
44876,KC31,1
44876,KC32,1
44876,KC33,1
44876,KC34,1
44876,KC35,1
44883,KC01,1
44883,KC02,0
44883,KC03,1
44883,KC04,1
44883,KC05,1
44883,KC06,0
44883,KC07,1
44883,KC08,1
44883,KC09,0
44883,KC10,1
44883,KC11,1
44883,KC12,1
44883,KC13,1
44883,KC16,0
44883,KC17,1
44883,KC19,1
44883,KC20,1
44883,KC21,1
44883,KC22,1
44883,KC23,1
44883,KC24,1
44883,KC26,1
44883,KC27,1
44883,KC28,1
44883,KC29,1
44883,KC30,1
44883,KC31,1
44883,KC32,1
44883,KC33,1
44883,KC34,1
44883,KC35,1
44899,KC01,1
44899,KC02,0
44899,KC03,1
44899,KC04,1
44899,KC05,0
44899,KC06,1
44899,KC07,1
44899,KC08,1
44899,KC09,0
44899,KC10,0
44899,KC11,1
44899,KC12,1
44899,KC13,1
44899,KC16,1
44899,KC17,1
44899,KC19,1
44899,KC20,1
44899,KC21,1
44899,KC22,1
44899,KC23,1
44899,KC24,0
44899,KC26,1
44899,KC27,1
44899,KC28,1
44899,KC29,1
44899,KC30,1
44899,KC31,1
44899,KC32,0
44899,KC33,1
44899,KC34,1
44899,KC35,1
44945,KC01,1
44945,KC02,1
44945,KC03,0
44945,KC04,0
44945,KC05,0
44945,KC06,0
44945,KC07,0
44945,KC08,1
44945,KC09,1
44945,KC10,1
44945,KC11,1
44945,KC12,1
44945,KC13,1
44945,KC16,1
44945,KC17,1
44945,KC19,1
44945,KC20,1
44945,KC21,1
44945,KC22,1
44945,KC23,1
44945,KC24,1
44945,KC26,1
44945,KC27,0
44945,KC28,1
44945,KC29,1
44945,KC30,1
44945,KC31,1
44945,KC32,1
44945,KC33,1
44945,KC34,1
44945,KC35,1
45007,KC01,1
45007,KC02,1
45007,KC03,1
45007,KC04,1
45007,KC05,1
45007,KC06,0
45007,KC07,0
45007,KC08,1
45007,KC09,1
45007,KC10,1
45007,KC11,1
45007,KC12,1
45007,KC13,1
45007,KC16,1
45007,KC17,1
45007,KC19,1
45007,KC20,1
45007,KC21,1
45007,KC22,1
45007,KC23,1
45007,KC24,1
45007,KC26,1
45007,KC27,1
45007,KC28,1
45007,KC29,1
45007,KC30,1
45007,KC31,1
45007,KC32,1
45007,KC33,1
45007,KC34,1
45007,KC35,1
45016,KC01,0
45016,KC02,0
45016,KC03,0
45016,KC04,0
45016,KC05,0
45016,KC06,0
45016,KC07,0
45016,KC08,0
45016,KC09,0
45016,KC10,0
45016,KC11,0
45016,KC12,0
45016,KC13,0
45016,KC16,0
45016,KC17,0
45016,KC19,0
45016,KC20,0
45016,KC21,0
45016,KC22,0
45016,KC23,0
45016,KC24,0
45016,KC26,0
45016,KC27,0
45016,KC28,0
45016,KC29,0
45016,KC30,0
45016,KC31,0
45016,KC32,0
45016,KC33,0
45016,KC34,0
45016,KC35,0
45117,KC01,0
45117,KC02,0
45117,KC03,0
45117,KC04,0
45117,KC05,0
45117,KC06,0
45117,KC07,0
45117,KC08,0
45117,KC09,0
45117,KC10,0
45117,KC11,0
45117,KC12,0
45117,KC13,0
45117,KC16,0
45117,KC17,0
45117,KC19,0
45117,KC20,0
45117,KC21,0
45117,KC22,0
45117,KC23,0
45117,KC24,0
45117,KC26,0
45117,KC27,0
45117,KC28,0
45117,KC29,0
45117,KC30,0
45117,KC31,0
45117,KC32,0
45117,KC33,0
45117,KC34,0
45117,KC35,0
45127,KC01,1
45127,KC02,1
45127,KC03,1
45127,KC04,1
45127,KC05,1
45127,KC06,1
45127,KC07,1
45127,KC08,1
45127,KC09,1
45127,KC10,1
45127,KC11,1
45127,KC12,0
45127,KC13,1
45127,KC16,0
45127,KC17,1
45127,KC19,1
45127,KC20,1
45127,KC21,1
45127,KC22,1
45127,KC23,1
45127,KC24,1
45127,KC26,1
45127,KC27,1
45127,KC28,1
45127,KC29,1
45127,KC30,1
45127,KC31,0
45127,KC32,1
45127,KC33,1
45127,KC34,1
45127,KC35,1
45192,KC01,1
45192,KC02,1
45192,KC03,1
45192,KC04,1
45192,KC05,1
45192,KC06,1
45192,KC07,1
45192,KC08,1
45192,KC09,1
45192,KC10,0
45192,KC11,1
45192,KC12,0
45192,KC13,0
45192,KC16,1
45192,KC17,1
45192,KC19,0
45192,KC20,0
45192,KC21,0
45192,KC22,0
45192,KC23,1
45192,KC24,0
45192,KC26,1
45192,KC27,1
45192,KC28,1
45192,KC29,1
45192,KC30,1
45192,KC31,1
45192,KC32,0
45192,KC33,0
45192,KC34,1
45192,KC35,1
45196,KC01,1
45196,KC02,1
45196,KC03,1
45196,KC04,1
45196,KC05,1
45196,KC06,1
45196,KC07,1
45196,KC08,1
45196,KC09,1
45196,KC10,0
45196,KC11,1
45196,KC12,1
45196,KC13,1
45196,KC16,1
45196,KC17,1
45196,KC19,1
45196,KC20,1
45196,KC21,1
45196,KC22,0
45196,KC23,1
45196,KC24,1
45196,KC26,1
45196,KC27,1
45196,KC28,1
45196,KC29,1
45196,KC30,1
45196,KC31,1
45196,KC32,0
45196,KC33,1
45196,KC34,1
45196,KC35,1
45198,KC01,1
45198,KC02,1
45198,KC03,1
45198,KC04,1
45198,KC05,1
45198,KC06,1
45198,KC07,1
45198,KC08,1
45198,KC09,1
45198,KC10,1
45198,KC11,1
45198,KC12,1
45198,KC13,1
45198,KC16,1
45198,KC17,1
45198,KC19,1
45198,KC20,1
45198,KC21,0
45198,KC22,1
45198,KC23,1
45198,KC24,0
45198,KC26,1
45198,KC27,1
45198,KC28,1
45198,KC29,1
45198,KC30,1
45198,KC31,1
45198,KC32,0
45198,KC33,0
45198,KC34,1
45198,KC35,0
45214,KC01,1
45214,KC02,1
45214,KC03,1
45214,KC04,1
45214,KC05,0
45214,KC06,0
45214,KC07,0
45214,KC08,1
45214,KC09,1
45214,KC10,1
45214,KC11,1
45214,KC12,1
45214,KC13,1
45214,KC16,1
45214,KC17,1
45214,KC19,1
45214,KC20,1
45214,KC21,1
45214,KC22,1
45214,KC23,1
45214,KC24,1
45214,KC26,1
45214,KC27,1
45214,KC28,1
45214,KC29,1
45214,KC30,1
45214,KC31,1
45214,KC32,1
45214,KC33,1
45214,KC34,1
45214,KC35,1
45223,KC01,1
45223,KC02,1
45223,KC03,0
45223,KC04,1
45223,KC05,1
45223,KC06,0
45223,KC07,1
45223,KC08,1
45223,KC09,0
45223,KC10,1
45223,KC11,1
45223,KC12,1
45223,KC13,1
45223,KC16,0
45223,KC17,1
45223,KC19,1
45223,KC20,1
45223,KC21,1
45223,KC22,1
45223,KC23,1
45223,KC24,0
45223,KC26,1
45223,KC27,1
45223,KC28,1
45223,KC29,0
45223,KC30,1
45223,KC31,0
45223,KC32,0
45223,KC33,0
45223,KC34,1
45223,KC35,1
45235,KC01,1
45235,KC02,1
45235,KC03,1
45235,KC04,1
45235,KC05,1
45235,KC06,1
45235,KC07,1
45235,KC08,1
45235,KC09,1
45235,KC10,1
45235,KC11,1
45235,KC12,1
45235,KC13,1
45235,KC16,1
45235,KC17,1
45235,KC19,1
45235,KC20,1
45235,KC21,1
45235,KC22,1
45235,KC23,1
45235,KC24,1
45235,KC26,1
45235,KC27,1
45235,KC28,1
45235,KC29,0
45235,KC30,1
45235,KC31,1
45235,KC32,1
45235,KC33,1
45235,KC34,1
45235,KC35,1
45262,KC01,0
45262,KC02,0
45262,KC03,0
45262,KC04,0
45262,KC05,0
45262,KC06,0
45262,KC07,0
45262,KC08,1
45262,KC09,0
45262,KC10,0
45262,KC11,0
45262,KC12,0
45262,KC13,0
45262,KC16,0
45262,KC17,0
45262,KC19,0
45262,KC20,1
45262,KC21,0
45262,KC22,0
45262,KC23,0
45262,KC24,0
45262,KC26,0
45262,KC27,1
45262,KC28,1
45262,KC29,1
45262,KC30,1
45262,KC31,1
45262,KC32,0
45262,KC33,0
45262,KC34,1
45262,KC35,0
45268,KC01,1
45268,KC02,1
45268,KC03,1
45268,KC04,1
45268,KC05,1
45268,KC06,1
45268,KC07,1
45268,KC08,0
45268,KC09,0
45268,KC10,0
45268,KC11,1
45268,KC12,1
45268,KC13,0
45268,KC16,1
45268,KC17,1
45268,KC19,0
45268,KC20,1
45268,KC21,1
45268,KC22,1
45268,KC23,1
45268,KC24,1
45268,KC26,1
45268,KC27,1
45268,KC28,0
45268,KC29,1
45268,KC30,1
45268,KC31,1
45268,KC32,1
45268,KC33,1
45268,KC34,1
45268,KC35,1
45295,KC01,1
45295,KC02,1
45295,KC03,0
45295,KC04,1
45295,KC05,1
45295,KC06,1
45295,KC07,1
45295,KC08,1
45295,KC09,1
45295,KC10,1
45295,KC11,1
45295,KC12,1
45295,KC13,1
45295,KC16,0
45295,KC17,1
45295,KC19,1
45295,KC20,1
45295,KC21,1
45295,KC22,1
45295,KC23,1
45295,KC24,1
45295,KC26,1
45295,KC27,1
45295,KC28,1
45295,KC29,1
45295,KC30,1
45295,KC31,1
45295,KC32,1
45295,KC33,1
45295,KC34,1
45295,KC35,1
45322,KC01,1
45322,KC02,1
45322,KC03,1
45322,KC04,1
45322,KC05,1
45322,KC06,1
45322,KC07,1
45322,KC08,1
45322,KC09,1
45322,KC10,0
45322,KC11,0
45322,KC12,0
45322,KC13,0
45322,KC16,0
45322,KC17,0
45322,KC19,1
45322,KC20,1
45322,KC21,1
45322,KC22,1
45322,KC23,1
45322,KC24,0
45322,KC26,1
45322,KC27,1
45322,KC28,1
45322,KC29,0
45322,KC30,1
45322,KC31,1
45322,KC32,1
45322,KC33,1
45322,KC34,1
45322,KC35,1
45367,KC01,1
45367,KC02,1
45367,KC03,1
45367,KC04,1
45367,KC05,1
45367,KC06,1
45367,KC07,1
45367,KC08,0
45367,KC09,0
45367,KC10,1
45367,KC11,1
45367,KC12,1
45367,KC13,1
45367,KC16,1
45367,KC17,1
45367,KC19,1
45367,KC20,1
45367,KC21,1
45367,KC22,1
45367,KC23,1
45367,KC24,1
45367,KC26,1
45367,KC27,1
45367,KC28,1
45367,KC29,1
45367,KC30,1
45367,KC31,1
45367,KC32,1
45367,KC33,1
45367,KC34,1
45367,KC35,1
45426,KC01,1
45426,KC02,1
45426,KC03,1
45426,KC04,1
45426,KC05,1
45426,KC06,1
45426,KC07,1
45426,KC08,1
45426,KC09,1
45426,KC10,1
45426,KC11,1
45426,KC12,1
45426,KC13,1
45426,KC16,1
45426,KC17,1
45426,KC19,1
45426,KC20,1
45426,KC21,1
45426,KC22,1
45426,KC23,1
45426,KC24,1
45426,KC26,1
45426,KC27,1
45426,KC28,1
45426,KC29,0
45426,KC30,1
45426,KC31,1
45426,KC32,1
45426,KC33,1
45426,KC34,1
45426,KC35,1
45459,KC01,1
45459,KC02,1
45459,KC03,1
45459,KC04,1
45459,KC05,1
45459,KC06,1
45459,KC07,1
45459,KC08,1
45459,KC09,1
45459,KC10,1
45459,KC11,0
45459,KC12,1
45459,KC13,1
45459,KC16,1
45459,KC17,1
45459,KC19,1
45459,KC20,1
45459,KC21,1
45459,KC22,1
45459,KC23,1
45459,KC24,1
45459,KC26,1
45459,KC27,1
45459,KC28,1
45459,KC29,1
45459,KC30,1
45459,KC31,1
45459,KC32,1
45459,KC33,1
45459,KC34,1
45459,KC35,1
45460,KC01,1
45460,KC02,1
45460,KC03,1
45460,KC04,1
45460,KC05,1
45460,KC06,1
45460,KC07,1
45460,KC08,1
45460,KC09,0
45460,KC10,1
45460,KC11,1
45460,KC12,1
45460,KC13,1
45460,KC16,1
45460,KC17,1
45460,KC19,1
45460,KC20,1
45460,KC21,1
45460,KC22,1
45460,KC23,1
45460,KC24,1
45460,KC26,1
45460,KC27,1
45460,KC28,0
45460,KC29,0
45460,KC30,1
45460,KC31,1
45460,KC32,1
45460,KC33,1
45460,KC34,1
45460,KC35,1
45477,KC01,1
45477,KC02,1
45477,KC03,1
45477,KC04,1
45477,KC05,1
45477,KC06,1
45477,KC07,1
45477,KC08,1
45477,KC09,1
45477,KC10,1
45477,KC11,1
45477,KC12,1
45477,KC13,1
45477,KC16,1
45477,KC17,1
45477,KC19,1
45477,KC20,1
45477,KC21,1
45477,KC22,1
45477,KC23,1
45477,KC24,1
45477,KC26,1
45477,KC27,1
45477,KC28,1
45477,KC29,1
45477,KC30,1
45477,KC31,1
45477,KC32,1
45477,KC33,1
45477,KC34,1
45477,KC35,1
45505,KC01,1
45505,KC02,1
45505,KC03,0
45505,KC04,0
45505,KC05,1
45505,KC06,1
45505,KC07,1
45505,KC08,1
45505,KC09,1
45505,KC10,1
45505,KC11,0
45505,KC12,1
45505,KC13,1
45505,KC16,0
45505,KC17,1
45505,KC19,1
45505,KC20,0
45505,KC21,1
45505,KC22,1
45505,KC23,1
45505,KC24,0
45505,KC26,1
45505,KC27,0
45505,KC28,1
45505,KC29,1
45505,KC30,1
45505,KC31,1
45505,KC32,0
45505,KC33,1
45505,KC34,1
45505,KC35,0
45559,KC01,1
45559,KC02,1
45559,KC03,1
45559,KC04,1
45559,KC05,1
45559,KC06,1
45559,KC07,1
45559,KC08,1
45559,KC09,0
45559,KC10,1
45559,KC11,1
45559,KC12,0
45559,KC13,1
45559,KC16,1
45559,KC17,1
45559,KC19,1
45559,KC20,1
45559,KC21,1
45559,KC22,1
45559,KC23,1
45559,KC24,0
45559,KC26,1
45559,KC27,1
45559,KC28,1
45559,KC29,1
45559,KC30,1
45559,KC31,1
45559,KC32,1
45559,KC33,1
45559,KC34,1
45559,KC35,1
45609,KC01,1
45609,KC02,1
45609,KC03,1
45609,KC04,1
45609,KC05,1
45609,KC06,0
45609,KC07,1
45609,KC08,1
45609,KC09,1
45609,KC10,1
45609,KC11,0
45609,KC12,0
45609,KC13,1
45609,KC16,0
45609,KC17,1
45609,KC19,1
45609,KC20,1
45609,KC21,1
45609,KC22,1
45609,KC23,1
45609,KC24,0
45609,KC26,1
45609,KC27,1
45609,KC28,0
45609,KC29,0
45609,KC30,1
45609,KC31,1
45609,KC32,1
45609,KC33,1
45609,KC34,1
45609,KC35,1
45635,KC01,1
45635,KC02,1
45635,KC03,0
45635,KC04,1
45635,KC05,1
45635,KC06,1
45635,KC07,1
45635,KC08,1
45635,KC09,1
45635,KC10,1
45635,KC11,0
45635,KC12,1
45635,KC13,1
45635,KC16,1
45635,KC17,1
45635,KC19,1
45635,KC20,0
45635,KC21,1
45635,KC22,1
45635,KC23,1
45635,KC24,0
45635,KC26,1
45635,KC27,1
45635,KC28,0
45635,KC29,1
45635,KC30,1
45635,KC31,1
45635,KC32,0
45635,KC33,0
45635,KC34,1
45635,KC35,1
45673,KC01,1
45673,KC02,1
45673,KC03,1
45673,KC04,1
45673,KC05,1
45673,KC06,1
45673,KC07,1
45673,KC08,1
45673,KC09,1
45673,KC10,1
45673,KC11,1
45673,KC12,0
45673,KC13,1
45673,KC16,0
45673,KC17,1
45673,KC19,1
45673,KC20,1
45673,KC21,1
45673,KC22,1
45673,KC23,1
45673,KC24,0
45673,KC26,0
45673,KC27,0
45673,KC28,0
45673,KC29,0
45673,KC30,0
45673,KC31,0
45673,KC32,0
45673,KC33,1
45673,KC34,0
45673,KC35,1
45680,KC01,1
45680,KC02,1
45680,KC03,0
45680,KC04,0
45680,KC05,1
45680,KC06,0
45680,KC07,0
45680,KC08,1
45680,KC09,1
45680,KC10,0
45680,KC11,0
45680,KC12,1
45680,KC13,1
45680,KC16,1
45680,KC17,1
45680,KC19,0
45680,KC20,1
45680,KC21,1
45680,KC22,1
45680,KC23,1
45680,KC24,1
45680,KC26,1
45680,KC27,1
45680,KC28,1
45680,KC29,1
45680,KC30,1
45680,KC31,0
45680,KC32,0
45680,KC33,1
45680,KC34,1
45680,KC35,1
45691,KC01,1
45691,KC02,1
45691,KC03,1
45691,KC04,0
45691,KC05,0
45691,KC06,0
45691,KC07,0
45691,KC08,1
45691,KC09,0
45691,KC10,1
45691,KC11,0
45691,KC12,0
45691,KC13,0
45691,KC16,0
45691,KC17,1
45691,KC19,1
45691,KC20,1
45691,KC21,1
45691,KC22,1
45691,KC23,1
45691,KC24,0
45691,KC26,1
45691,KC27,0
45691,KC28,0
45691,KC29,1
45691,KC30,1
45691,KC31,1
45691,KC32,1
45691,KC33,1
45691,KC34,1
45691,KC35,0
45719,KC01,0
45719,KC02,1
45719,KC03,0
45719,KC04,0
45719,KC05,1
45719,KC06,0
45719,KC07,1
45719,KC08,1
45719,KC09,1
45719,KC10,1
45719,KC11,1
45719,KC12,0
45719,KC13,1
45719,KC16,1
45719,KC17,1
45719,KC19,1
45719,KC20,1
45719,KC21,0
45719,KC22,0
45719,KC23,1
45719,KC24,0
45719,KC26,1
45719,KC27,1
45719,KC28,0
45719,KC29,0
45719,KC30,1
45719,KC31,1
45719,KC32,1
45719,KC33,1
45719,KC34,1
45719,KC35,1
45733,KC01,1
45733,KC02,0
45733,KC03,1
45733,KC04,1
45733,KC05,1
45733,KC06,0
45733,KC07,1
45733,KC08,1
45733,KC09,1
45733,KC10,1
45733,KC11,0
45733,KC12,0
45733,KC13,1
45733,KC16,0
45733,KC17,1
45733,KC19,1
45733,KC20,1
45733,KC21,1
45733,KC22,1
45733,KC23,1
45733,KC24,0
45733,KC26,0
45733,KC27,0
45733,KC28,1
45733,KC29,0
45733,KC30,1
45733,KC31,1
45733,KC32,0
45733,KC33,0
45733,KC34,1
45733,KC35,1
45764,KC01,0
45764,KC02,1
45764,KC03,1
45764,KC04,1
45764,KC05,1
